pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude,validacion
1203708715800510464,incendio,palabras clave,"PRECAUCIÓN: Bomberos laboran en la colonia Pensil Norte, Miguel Hidalgo, por incendio 🔥 de domicilio sobre Cda. de Lago Ammer. 🚒🚨","['precaución', 'bombero', 'laborar', 'colonia', 'pensil', 'norte', 'miguel', 'hidalgo', 'incendio', 'domicilio', 'cda', 'lago', 'hammer']",[],[],5,0,2,87350793,SUUMA Voluntarios 🚑,SUUMA_CDMX,2009-11-03 21:07:26,0,43179,86,2019-12-08 10:11:36,2019,12,8,10,11,16,Miguel Hidalgo,-99.2045669144,19.4280623649,True
1203711283469664256,tránsito,palabras clave,"A la altura del bachilleres 6 de la unidad Vicente Guerrero, pusieron unos topes sin pintar, no solo han habido accidentes leves, ya hubo volcaduras, tráfico más contaminación, y sobre todo la gente tiene un puente que no usa, ahí si estuvo mal eso @ClaraBrugadaM @Alc_Iztapalapa https://t.co/S9LDpz7wo5","['altura', 'bachilleres', 'unidad', 'vicente', 'guerrero', 'poner', 'top', 'pintar', 'solo', 'accidente', 'leve', 'voladura', 'tráfico', 'contaminación', 'gente', 'puente', 'usar', 'ahí', 'si', 'mal']",[],"['ClaraBrugadaM', 'Alc_Iztapalapa']",0,0,1,1053976429,Constitucion de 1917 Times,Const_1917,2013-01-01 20:07:27,0,1143,1160,2019-12-08 10:21:48,2019,12,8,10,21,7,Iztapalapa,-99.0567989642,19.3491663204,True
1203761957771235328,tránsito,coordenadas,"@SOBSECDMX En este tipo de casos donde parte de la infraestructura o supuesto mobiliario urbano que está entorpeciendo el libre tránsito del peatón, en donde se puede reportar y quien sería responsable de algún daño a la integridad física personal? https://t.co/VavLyaIWuU","['tipo', 'caso', 'parte', 'infraestructura', 'supuesto', 'mobiliario', 'urbano', 'entorpecer', 'libre', 'tránsito', 'peatón', 'poder', 'reportar', 'responsable', 'alguno', 'daño', 'integridad', 'físico', 'personal']",[],['SOBSECDMX'],0,2,0,1005240629717331970,AUGUSTOI,AUGUSTOITURBIDE,2018-06-08 18:10:17,0,17,321,2019-12-08 13:43:10,2019,12,8,13,43,15,Cuauhtémoc,-99.13757343969718,19.43369351076089,True
1203868397932384256,tránsito,coordenadas,"@Claudiashein vale la pena ordenar este importante crucero. Intereses particulares no pueden estar sobre el bien público, libre tránsito e incluso contaminación. https://t.co/rl8sXIsDn0","['valer', 'pena', 'ordenar', 'importante', 'crucero', 'interés', 'particular', 'poder', 'bien', 'público', 'libre', 'tránsito', 'incluso', 'contaminación']",[],['Claudiashein'],0,0,0,418101695,Alejandro Fernandez,rodillayhombro,2011-11-21 13:16:51,0,63,222,2019-12-08 20:46:07,2019,12,8,20,46,6,Iztacalco,-99.16114368748742,19.40132485054511,True
1203926765057585153,tránsito,palabras clave,"@Alc_Iztapalapa @ClaraBrugadaM  increíble que hayan puesto un tope en una vía rápida,saben cuántos accidentes, tráfico y contaminación se provoca y  sin señalizaciones,que están esperando para retirarlos es una vía rápida la velocidad máxima es de 80km/h.

https://t.co/4lEWrDhp4W","['increíble', 'puesto', 'tope', 'vía', 'rápido', 'saber', 'cuántos', 'accidente', 'tráfico', 'contaminación', 'provocar', 'señalización', 'esperar', 'retirar él', 'vía', 'rápido', 'velocidad', 'máximo', '80', 'km']",[],"['Alc_Iztapalapa', 'ClaraBrugadaM']",0,0,0,705468656281452544,Ross Garcia,Rossyy1985,2016-03-03 13:03:29,0,33,156,2019-12-09 00:38:03,2019,12,9,0,38,7,Iztapalapa,-99.0567989642,19.3491663204,True
1204020384233873409,tránsito,coordenadas,Contaminación tráfico y aviones (@ Circuito Bicentenario) https://t.co/EyaRFpU5AX https://t.co/ymLgTl3SVu,"['contaminación', 'tráfico', 'avión', 'circuito', 'bicentenario']",[],[],2,1,0,549638872,Patylu🦂🍒😘,SoyPatylu,2012-04-09 17:37:16,0,709,458,2019-12-09 06:50:03,2019,12,9,6,50,17,Venustiano Carranza,-99.09417356,19.42374746,True
1204192136201154564,incendio,palabras clave,"#Precaución Servicios de emergencia se encuentran laborando en incendio 🔥 de departamento en Col. Unidad Habitacional Albarrada, @Alc_Iztapalapa. #911CDMX #MovilidadCDMX.","['servicio', 'emergencia', 'encontrar', 'laborar', 'incendio', 'departamento', 'col', 'unidad', 'habitacional', 'albarrana']","['Precaución', '911CDMX', 'MovilidadCDMX']",['Alc_Iztapalapa'],12,0,4,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763,2019-12-09 18:12:32,2019,12,9,18,12,7,Iztapalapa,-99.0567989642,19.3491663204,True
1204478878783164416,tránsito,coordenadas,"@MolineroVial @IGNACIOMTZ @Pepetonozam Las glorietas son para agilizar el tránsito,estúpidas de autoridades permitir paradas de taxi o camiones,preferencia para salir de ella y alto total antes de entrar,cebras para los peatones de seguridad,quitar puestos de ellas,así o más claro!!!","['glorieta', 'agilizar', 'tránsito', 'estúpido', 'autoridad', 'permitir', 'parada', 'taxi', 'camión', 'preferencia', 'salir', 'alto', 'total', 'entrar', 'cebra', 'peatón', 'seguridad', 'quitar', 'puesto', 'así', 'claro']",[],"['MolineroVial', 'IGNACIOMTZ', 'Pepetonozam']",2,0,5,146201188,@jlledesma,jlledesma,2010-05-20 15:11:19,0,91,86,2019-12-10 13:11:57,2019,12,10,13,11,10,Álvaro Obregón,-99.1919955,19.357102,True
1204822977642221568,tránsito,palabras clave,Banda todos llevamos prisa pero nos esperan en casa anden con precaución la gam está llena tráfico hasta la madre pero ay mas tiempo que vida,"['banda', 'llevar', 'prisa', 'esperar', 'casa', 'anden', 'precaución', 'gam', 'lleno', 'tráfico', 'madre', 'ay', 'mas', 'tiempo', 'vida']",[],[],0,0,0,88826234,Yovax Antrax,Yovax_Antrax,2009-11-09 20:09:35,0,121,205,2019-12-11 11:59:17,2019,12,11,11,59,5,Gustavo A. Madero,-99.1158642087,19.5040652077,True
1204852433412902912,tránsito,palabras clave,"⚠ #AcabúsInforma:

Por choque vehicular a altura de Vía Rápida se genera tráfico intenso en Av. Cuauhtémoc, afectando las Rutas Troncales 1 (Garita), 2 (Retorno), 3 (Coloso), 4 (Cine Río) y Ruta Alimentadora 10 (Florida por Durango).

Precaución usuario #Acabús","['choque', 'vehicular', 'altura', 'vía', 'rápido', 'generar', 'tráfico', 'intenso', 'av', 'cuauhtemoc', 'afectar', 'ruta', 'troncal', 'garita', 'retorno', 'coloso', 'cine', 'río', 'ruta', 'alimentadoro', '10', 'florida', 'durango', 'precaución', 'usuario']","['AcabúsInforma', 'Acabús']",[],2,0,0,4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87,2019-12-11 13:56:19,2019,12,11,13,56,15,Cuauhtémoc,-99.1490557562,19.4313734294,True
1204880686596804608,tránsito,palabras clave,"@Claudiashein lo cual no solo genera más tráfico si no contaminación esto a la altura de Antonio Díaz Soto y Gama ,combate de Celaya esquina periférico oriente iztapalapa","['solo', 'generar', 'tráfico', 'si', 'contaminación', 'altura', 'antonio', 'día', 'soto', 'gama', 'combate', 'celaya', 'esquina', 'periférico', 'oriente', 'iztapalapa']",[],['Claudiashein'],0,0,0,111206237,diana,mafeguilisumi,2010-02-03 22:01:17,0,33,330,2019-12-11 15:48:35,2019,12,11,15,48,7,Iztapalapa,-99.0567989642,19.3491663204,True
1205187341989634050,tránsito,coordenadas,"@clauis83 @OVIALCDMX @SSP_CDMX @UCS_GCDMX Hay que entender, policías de tránsito de la @SSP_CDMX detienen el paso de los autos, creando caos y filas de autos quemando gasolina, esto lo hacen en varios cruces viales en toda la #CDMX no son los semáforos, así que hay que volver a denunciar a mandos y oficiales que lo hacen","['entender', 'policía', 'tránsito', 'detener', 'paso', 'auto', 'crear', 'cao', 'fila', 'auto', 'quemar', 'gasolina', 'hacer', 'varios', 'cruz', 'vial', 'todo', 'semáforo', 'así', 'volver', 'denunciar', 'mando', 'oficial', 'hacer']",['CDMX'],"['clauis83', 'OVIALCDMX', 'SSP_CDMX', 'UCS_GCDMX', 'SSP_CDMX']",0,0,0,298112510,JOEL,joelvdj,2011-05-13 12:30:36,0,697,4974,2019-12-12 12:07:08,2019,12,12,12,7,12,Tlalpan,-99.2058092,19.2970107,True
1206584020366172160,tránsito,palabras clave,"@SSP_CDMX @C5_CDMX @LaSEMOVI esta imagen es hace unos minutos, pero puede ser cualquier día a cualquier hora: taxis haciendo base en lugar prohibido mientras los agentes de tránsito los solapan. Tlalpan esq 20 de Agosto estación General Anaya rumbo sur https://t.co/7ZQXI5kpXc","['imagen', 'hacer', 'minuto', 'poder', 'ser', 'cualquiera', 'día', 'cualquiera', 'hora', 'taxi', 'hacer', 'base', 'lugar', 'prohibido', 'mientras', 'agente', 'tránsito', 'solapar', 'tlalpan', 'esq', '20', 'agosto', 'estación', 'general', 'anaya', 'rumbo', 'sur']",[],"['SSP_CDMX', 'C5_CDMX', 'LaSEMOVI']",0,1,0,3053089004,Gabynes,gabynesma,2015-03-01 11:10:15,0,29,209,2019-12-16 08:37:02,2019,12,16,8,37,12,Tlalpan,-99.2062207957,19.1983396763,True
1206603452740186113,tránsito,palabras clave,"ay que horror! Más tráfico, más contaminación, más basura y no es ser Grinch, solo que no viven en Xochimilco para pensar igual https://t.co/RtK27K5z4f","['ay', 'horror', 'tráfico', 'contaminación', 'basura', 'ser', 'grin', 'solo', 'vivir', 'xochimilco', 'pensar', 'igual']",[],[],0,0,0,151955000,Tania Gutioli,TaniaGutioli,2010-06-04 11:43:33,0,185,514,2019-12-16 09:54:15,2019,12,16,9,54,13,Xochimilco,-99.0903636045,19.2451450458,True
1206646399359705088,tránsito,palabras clave,@PAOTmx @Centro_CDMX @seduviCDMX quiero denunciar al restaurante Salón Luz. Se apropió del espacio público y entorpece el tránsito de las personas. Esto en la calle de Venustiano Carranza 20 https://t.co/DkJ8NtPyWD,"['querer', 'denunciar', 'restaurante', 'salón', 'luz', 'apropeír', 'espacio', 'público', 'entorpecer', 'tránsito', 'persona', 'calle', 'venustiano', 'carranza', '20']",[],"['PAOTmx', 'Centro_CDMX', 'seduviCDMX']",1,2,0,2947421772,Emiliano Valadez,ValadezEmiliano,2014-12-28 18:51:02,0,22,128,2019-12-16 12:44:54,2019,12,16,12,44,17,Venustiano Carranza,-99.0931057959,19.4304954545,True
1206728585135788032,pirotecnia,palabras clave,Alguien lanzó fuegos artificiales en el GAM que llegó tanto Paco?,"['alguien', 'lanzar', 'fuego', 'artificial', 'gam', 'llegar', 'paco']",[],[],0,0,0,72058326,Edo,erduado,2009-09-06 09:36:43,0,426,928,2019-12-16 18:11:29,2019,12,16,18,11,5,Gustavo A. Madero,-99.1158642087,19.5040652077,True
1206784216593100806,incendio,palabras clave,@andregrupo @Cuauhtemoc_1521 @RoyCampos @Solidaridad1000 @Cesarbuenrostro @quiquequelite @CeciliaSuarezOF @sergioaguayo @SergioyLupita @SBASANEZ @Pablo_Basanez @LeniaBatres @AmorxMexico1 Lo que duele hemeroteca hoy está rodeada del comercio ilegal y de puestos de comida que con la grasa y el humo la están deteriorando de su lado norte,"['doler', 'hemeroteca', 'hoy', 'rodeado', 'comercio', 'ilegal', 'puesto', 'comida', 'grás', 'humo', 'deteriorar', 'lado', 'norte']",[],"['andregrupo', 'Cuauhtemoc_1521', 'RoyCampos', 'Solidaridad1000', 'Cesarbuenrostro', 'quiquequelite', 'CeciliaSuarezOF', 'sergioaguayo', 'SergioyLupita', 'SBASANEZ', 'Pablo_Basanez', 'LeniaBatres', 'AmorxMexico1']",0,0,0,2522564776,JGP,Jgp76,2014-05-01 22:21:03,0,300,1034,2019-12-16 21:52:32,2019,12,16,21,52,15,Cuauhtémoc,-99.1490557562,19.4313734294,True
1206996131475054595,tránsito,coordenadas,"@LaSEMOVI @andreslajous @pedestre increible como CDMX genera su propio trafico y contaminacion con miles de topes enormes e innecesaros.

Hay muchas medidas para reucir velocidad y proteger peatones que no requieren ALTO TOTAL d cada coche!!","['increible', 'cdmx', 'generar', 'propio', 'trafico', 'contaminacion', 'mil', 'top', 'enorme', 'innecesario', 'mucho', 'medida', 'reducir', 'velocidad', 'proteger', 'peatón', 'requerir', 'alto', 'total', 'cada', 'coche']",[],"['LaSEMOVI', 'andreslajous', 'pedestre']",0,0,0,67731941,federico castillo,fedecast,2009-08-21 16:02:23,0,243,974,2019-12-17 11:54:37,2019,12,17,11,54,15,Cuauhtémoc,-99.259495,19.3863707,True
1207053828958371846,incendio,palabras clave,"#Precaución 🔥 Incendio de pastizal sobre Tezozomoc y Cuauhtémoc, colonia Los Reyes Culhuacán, @Alc_Iztapalapa. #911CDMX #C5 https://t.co/HCmFVeZYAa","['incendio', 'pastizal', 'tezozomoc', 'cuauhtemoc', 'colonia', 'reyes', 'culhuacán']","['Precaución', '911CDMX', 'C5']",['Alc_Iztapalapa'],4,0,0,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763,2019-12-17 15:43:53,2019,12,17,15,43,7,Iztapalapa,-99.0567989642,19.3491663204,True
1207075633953685504,incendio,palabras clave,"#Precaución Ya se encuentra personal de @Bomberos_CDMX 👨‍🚒en incendio 🔥 de pastizal sobre Canal de Chalco y Técnicos y Manuales, colonia Parque Ecológico Xochimilco, @XochimilcoAl.  ☎️#911CDMX #C5 https://t.co/802mKfSUWL","['encontrar', 'personal', 'incendio', 'pastizal', 'canal', 'chaleco', 'técnicos', 'manuales', 'colonia', 'parque', 'ecológico', 'xochimilco']","['Precaución', '911CDMX', 'C5']","['Bomberos_CDMX', 'XochimilcoAl']",17,0,8,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763,2019-12-17 17:10:32,2019,12,17,17,10,13,Xochimilco,-99.0903636045,19.2451450458,True
1207330810937970689,tránsito,coordenadas,@PeatonDelSur @LaSEMOVI @Claudiashein @AlcaldiaAO cómo van a solucionar problema causado por las nueva banquetas en Revolución y Altamirano . Contaminación extendida por tráfico . Afectación usuarios transporte. AYUDA URGENTE,"['cómo', 'ir', 'solucionar', 'problema', 'causado', 'nuevo', 'banqueta', 'revolución', 'altamirano', 'contaminación', 'extendido', 'tráfico', 'afectación', 'usuario', 'transporte', 'ayuda', 'urgente']",[],"['PeatonDelSur', 'LaSEMOVI', 'Claudiashein', 'AlcaldiaAO']",0,0,0,1199221441,Aletsssssse,EZamsa,2013-02-19 19:33:46,0,25,188,2019-12-18 10:04:31,2019,12,18,10,4,16,Miguel Hidalgo,-99.1843501,19.3998346,True
1207687420130426880,tránsito,palabras clave,@OVIALCDMX @SSP_CDMX en General Bebito San Zenia N 239 en la colonia Juan Escutia Alcaldía Iztapalapa este vehículo siempre se encuentra estacionado en la banqueta todos los dias lo cual es ilegal de acuerdo al reglamento de tránsito apoyemos por favor https://t.co/WTkgAGCgol,"['general', 'benito', 'san', 'tenia', '239', 'colonia', 'juan', 'escuela', 'alcaldía', 'iztapalapa', 'vehículo', 'siempre', 'encontrar', 'estacionado', 'banqueta', 'dia', 'ilegal', 'acuerdo', 'reglamento', 'tránsito', 'apoyar', 'favor']",[],"['OVIALCDMX', 'SSP_CDMX']",2,1,0,1143710758938841089,Gabriel,Gabrielcronos2,2019-06-25 20:41:08,0,20,206,2019-12-19 09:41:33,2019,12,19,9,41,7,Iztapalapa,-99.0567989642,19.3491663204,True
1207720037471141888,incendio,palabras clave,"PRECAUCIÓN 🚧 En este momento hay un operativo de emergencia en Javier Barros Sierra y Calle 3, en la colonia Santa Fe, en la alcaldía Álvaro Obregón, debido a un incendio en Park Plaza Santa Fe  https://t.co/EifuYn9fU1","['precaución', 'momento', 'operativo', 'emergencia', 'javier', 'barros', 'sierra', 'calle', 'colonia', 'santa', 'fe', 'alcaldía', 'alvaro', 'obregon', 'debido', 'incendio', 'park', 'plaza', 'santa', 'fe']",[],[],34,4,18,3362741,Sopitas,sopitas,2007-04-03 15:18:19,1,3247872,3596,2019-12-19 11:51:09,2019,12,19,11,51,10,Álvaro Obregón,-99.246819712,19.336175562,True
1207724567705337857,tránsito,coordenadas,"Calle Antonio m anza cerrada por trabajos de @AlcCuauhtemocMx y “oficina móvil” de @OteguiLeo estacionada en doble fila obstruyendo el tráfico que ya está complicado por cierre de calle, diputada piense que estacionarse en segunda fila es ilegal y usted debería dar el ejemplo https://t.co/Zr9plJZpfe","['calle', 'antonio', 'anza', 'cerrado', 'trabajo', 'oficina', 'móvil', 'estacionado', 'doble', 'fila', 'obstruir', 'tráfico', 'complicado', 'cierre', 'calle', 'diputada', 'pensar', 'estacionar él', 'segundo', 'fila', 'ilegal', 'usted', 'deber', 'dar', 'ejemplo']",[],"['AlcCuauhtemocMx', 'OteguiLeo']",1,0,3,27513297,PEDRO GOMEZ,celestunyuc,2009-03-29 15:51:56,0,293,371,2019-12-19 12:09:10,2019,12,19,12,9,16,Miguel Hidalgo,-99.1843501,19.3998346,True
1207780857349574659,tránsito,palabras clave,@manuelnegretea el tráfico y la contaminación que se genera en la alcaldía Coyoacán por las obras en horarios absurdos.,"['tráfico', 'contaminación', 'generar', 'alcaldía', 'coyoacán', 'obra', 'horario', 'absurdo']",[],['manuelnegretea'],0,0,0,118541732,Carlos Quintero,Quintero_Carlos,2010-02-28 18:59:53,0,80,506,2019-12-19 15:52:50,2019,12,19,15,52,3,Coyoacán,-99.1503763525,19.3266672536,True
1207809553146023937,incendio,palabras clave,"#Reynosa: @ReyAyuntamiento atendió esta mañana un incendio en la gasera Carbugas, ubicada en el bulevar Miguel Hidalgo, frente a la colonia Valle Alto. - https://t.co/2oQWEFNgRg #KlicTV","['atender', 'mañana', 'incendio', 'casero', 'carga', 'ubicada', 'bulevar', 'miguel', 'hidalgo', 'frente', 'colonia', 'valle', 'alto']","['Reynosa', 'KlicTV']",['ReyAyuntamiento'],0,0,0,459338662,KlicTV,KlicTV,2012-01-09 09:10:30,0,102,401,2019-12-19 17:46:52,2019,12,19,17,46,16,Miguel Hidalgo,-99.2045669144,19.4280623649,True
1207828266461093889,incendio,palabras clave,"#Precaución |

Incendio en Subestación Eléctrica sobre Emilio Madero y Marcos M. Méndez, colonia Zona Urbana Santa Martha Acatitla Norte, @Alc_Iztapalapa. https://t.co/KgDNpNbUl3","['incendio', 'subestación', 'eléctrico', 'emilio', 'madero', 'marcos', 'mendez', 'colonia', 'zona', 'urbana', 'santa', 'martha', 'acatitla', 'norte']",['Precaución'],['Alc_Iztapalapa'],33,2,10,293063533,JORGE BECERRIL JB/8,MrElDiablo8,2011-05-04 12:00:15,1,172343,888,2019-12-19 19:01:13,2019,12,19,19,1,7,Iztapalapa,-99.0567989642,19.3491663204,True
